id,ra,dec,photo_z,density,overdensity,s_cluster,s_filament,environment,group_id,n_g,galaxy_type,flag
399997,149.760313,1.899150,0.9391,0.50,0.21,0.000000,0.000005,field,null,null,isolated,0
400005,150.447951,1.898832,0.8223,1.77,0.70,0.000000,0.023133,field,null,null,isolated,0
400106,149.973042,1.900083,0.9814,1.16,0.50,0.000629,0.006843,field,null,null,isolated,0
400109,149.434084,1.897200,1.1399,0.80,0.41,0.003776,0.026553,field,null,null,isolated,0
400118,150.051501,1.898621,0.5954,1.47,0.63,0.001677,0.008769,field,null,null,isolated,0
388079,149.433932,1.881032,1.1103,1.19,0.58,0.040740,0.052983,filament,null,null,isolated,0
388078,150.358185,1.879251,0.7677,2.82,1.11,0.033061,0.026448,field,null,null,isolated,0
400224,149.873834,1.900139,0.8573,0.92,0.37,0.014840,0.020655,field,null,null,isolated,0
388068,149.848142,1.879804,0.7411,0.72,0.29,0.000533,0.001241,field,null,null,isolated,0
388022,149.703228,1.880437,1.1119,1.08,0.53,0.001837,0.009487,field,null,null,isolated,0
400430,150.414700,1.898860,0.8594,0.83,0.33,0.000004,0.000035,field,null,null,isolated,0
400432,149.653652,1.901644,1.1682,0.91,0.49,0.000000,0.000026,field,null,null,isolated,0
387975,149.645917,1.878980,0.6401,3.96,1.67,0.067514,0.335193,filament,null,null,isolated,0
387897,149.873276,1.881372,1.0476,1.06,0.50,0.017158,0.006154,field,null,null,isolated,0
387892,149.722577,1.879598,0.6030,2.84,1.22,0.036940,0.094078,filament,null,null,isolated,0
388119,149.936405,1.880311,0.7000,2.25,0.92,0.003294,0.003026,field,null,null,isolated,0
387883,149.752850,1.879866,1.1914,3.63,2.02,0.022912,0.033955,filament,null,null,isolated,0
387874,149.505753,1.879366,1.0909,0.58,0.28,0.000121,0.000288,field,null,null,isolated,0
271028,150.356290,1.695778,0.9701,1.07,0.46,0.000089,0.001623,field,null,null,isolated,0
271036,149.982550,1.695131,0.4629,0.63,0.26,0.003389,0.006347,field,null,null,isolated,0
271127,150.157101,1.693459,0.5250,2.82,1.12,0.006006,0.011668,field,null,null,isolated,0
387767,149.911570,1.879310,1.0986,0.46,0.22,0.000000,0.002371,field,null,null,isolated,0
387747,149.916015,1.879961,0.8187,3.35,1.33,0.006902,0.019737,field,null,null,isolated,0
271256,149.915786,1.693502,0.7281,1.96,0.79,0.001775,0.001985,field,null,null,isolated,0
387698,149.723205,1.879888,0.8510,0.97,0.39,0.000561,0.008948,field,null,null,isolated,0
271322,149.797906,1.702041,0.3891,2.42,0.97,0.001782,0.023016,filament,null,null,isolated,0
271342,149.811181,1.697712,0.8552,0.92,0.37,0.029054,0.010548,field,null,null,isolated,0
271378,150.182157,1.693514,0.7762,3.45,1.36,0.091500,0.127301,filament,null,null,isolated,0
271381,149.910213,1.703695,0.8337,0.46,0.18,0.000000,0.000001,field,null,null,isolated,0
271447,149.904675,1.713404,0.6404,3.55,1.49,0.114709,0.169169,filament,null,null,isolated,0
271541,149.412773,1.693972,0.6682,1.56,0.65,0.060415,0.067273,filament,null,null,isolated,0
271555,150.155958,1.697002,0.8631,0.92,0.37,0.000045,0.003322,field,null,null,isolated,0
270960,150.028355,1.695726,1.0232,2.44,1.08,0.000772,0.184565,filament,null,null,isolated,0
420822,149.732760,1.930792,0.5894,1.44,0.62,0.042652,0.190082,filament,null,null,isolated,0
399870,150.365512,1.898177,0.3719,1.81,0.73,0.000313,0.000480,field,null,null,isolated,0
420317,150.249276,1.929366,1.0977,0.87,0.42,0.005793,0.017621,field,null,null,isolated,0
499671,149.776852,2.056091,0.8701,0.47,0.19,0.000040,0.000048,field,null,null,isolated,0
499706,150.682683,2.058846,0.8888,1.63,0.67,0.002538,0.004564,field,null,null,isolated,0
499724,150.106981,2.059145,1.0923,0.98,0.47,0.000971,0.000696,field,null,null,isolated,0
499855,149.445978,2.068153,0.2599,1.84,0.69,0.076559,0.067842,field,null,null,isolated,0
499863,150.012637,2.059018,1.0011,1.23,0.53,0.001479,0.007098,field,null,null,isolated,0
420649,150.156503,1.930354,0.6043,1.69,0.73,0.013784,0.013186,field,null,null,isolated,0
420639,149.529143,1.931337,0.5952,1.43,0.61,0.000035,0.000992,field,null,null,isolated,0
499877,149.517857,2.057746,0.9370,3.35,1.43,0.009153,0.048938,filament,null,null,isolated,0
420636,149.651287,1.932172,0.8664,1.46,0.59,0.005961,0.006944,field,null,null,isolated,0
420590,150.290635,1.930543,0.6527,1.47,0.62,0.013707,0.043847,filament,null,null,isolated,0
499945,149.419913,2.058873,0.8323,0.59,0.23,0.000000,0.000636,field,null,null,isolated,0
499953,149.524041,2.059876,0.7089,0.57,0.23,0.000794,0.007601,field,null,null,isolated,0
399193,150.428164,1.895823,1.1924,6.55,3.63,0.133216,0.141466,filament,null,null,isolated,0
420535,149.612693,1.932859,0.6258,1.00,0.43,0.125491,0.076503,field,null,null,isolated,0
399209,149.657127,1.895785,0.3112,1.58,0.61,0.001002,0.004821,field,null,null,isolated,0
399864,149.484240,1.898303,0.8511,1.36,0.54,0.000000,0.038417,filament,null,null,isolated,0
399387,150.314714,1.900519,1.0243,0.92,0.40,0.009684,0.058937,filament,null,null,isolated,0
399411,149.744392,1.899055,1.1968,2.87,1.61,0.014609,0.074060,filament,null,null,isolated,0
399435,149.439910,1.898841,1.1616,0.75,0.39,0.001675,0.020328,field,null,null,isolated,0
399453,149.790457,1.899373,1.1408,0.68,0.35,0.000832,0.002790,field,null,null,isolated,0
399540,150.121886,1.898545,0.8397,2.13,0.85,0.029883,0.047381,filament,null,null,isolated,0
420447,149.795886,1.930913,0.7898,1.50,0.59,0.002130,0.012333,field,null,null,isolated,0
420436,149.588295,1.929263,0.3322,1.89,0.75,0.054793,0.085949,filament,null,null,isolated,0
399574,149.710771,1.899674,1.1923,2.25,1.25,0.028813,0.128315,filament,null,null,isolated,0
420375,150.185604,1.932180,0.8397,1.11,0.44,0.000133,0.000765,field,null,null,isolated,0
399601,150.068938,1.898671,1.1991,0.60,0.33,0.000000,0.010307,field,null,null,isolated,0
399603,149.650293,1.899926,0.8099,2.32,0.92,0.009165,0.014474,field,null,null,isolated,0
399672,150.451181,1.897899,0.9336,1.64,0.70,0.000169,0.064915,filament,null,null,isolated,0
420362,150.098497,1.930741,0.8728,0.37,0.15,0.000000,0.000001,field,null,null,isolated,0
420354,150.155476,1.932459,1.1781,1.39,0.76,0.000271,0.000474,field,null,null,isolated,0
420334,150.469353,1.930782,1.1238,1.58,0.79,0.010829,0.027547,field,null,null,isolated,0
399782,149.806474,1.897456,0.4811,0.89,0.36,0.000951,0.006275,field,null,null,isolated,0
420485,150.231313,1.929694,1.0980,1.34,0.65,0.013239,0.017309,field,null,null,isolated,0
851112,149.722043,2.587650,1.0216,6.37,2.79,0.092997,0.107358,filament,null,null,isolated,0
699914,149.650656,2.359776,0.7003,1.85,0.76,0.002490,0.000845,field,null,null,isolated,0
410057,149.911648,1.915559,0.9856,0.78,0.33,0.000000,0.030458,filament,null,null,isolated,0
410087,149.735461,1.913419,0.3310,1.94,0.77,0.002077,0.004161,field,null,null,isolated,0
521524,150.514519,2.096755,0.5423,4.65,1.86,0.007580,0.717323,filament,null,null,isolated,0
459104,149.894845,2.006164,1.0400,2.17,0.99,0.062225,0.069380,filament,null,null,isolated,0
551959,150.031887,2.137720,0.3741,1.13,0.45,0.000030,0.000030,field,null,null,isolated,0
551970,149.551068,2.138845,0.8593,0.49,0.20,0.000000,0.000000,field,null,null,isolated,0
551977,150.412745,2.139840,0.9505,1.75,0.75,0.000000,0.004550,field,null,null,isolated,0
552010,150.330319,2.140076,1.1418,0.41,0.21,0.000075,0.000041,field,null,null,isolated,0
552017,149.778723,2.139802,1.1730,0.44,0.24,0.000000,0.000002,field,null,null,isolated,0
552050,149.480495,2.137287,0.9487,2.67,1.15,0.011115,0.008520,field,null,null,isolated,0
552083,150.339839,2.140611,1.0498,7.53,3.54,0.123646,0.115321,field,null,null,isolated,0
459091,150.373893,1.995660,1.1136,0.80,0.39,0.010658,0.235312,filament,null,null,isolated,0
552159,150.699355,2.140654,1.0047,2.32,1.00,0.011113,0.086762,filament,null,null,isolated,0
459052,149.754388,1.993962,0.6875,1.41,0.58,0.000000,0.006235,field,null,null,isolated,0
552190,150.559246,2.138961,1.1898,0.90,0.50,0.004004,0.020307,field,null,null,isolated,0
552198,150.218292,2.140199,1.0044,0.66,0.28,0.000110,0.001240,field,null,null,isolated,0
552259,150.257978,2.137464,0.6388,3.12,1.31,0.023352,0.144186,filament,null,null,isolated,0
521492,150.272977,2.092256,0.3742,1.55,0.62,0.000000,0.011508,field,null,null,isolated,0
459004,150.192696,1.992510,0.6282,6.38,2.73,0.229327,0.221152,cluster,null,null,isolated,0
458951,149.763399,1.994046,0.7535,0.54,0.21,0.000197,0.000865,field,null,null,isolated,0
552466,150.673796,2.141256,0.9006,4.26,1.77,0.069890,0.031198,field,null,null,isolated,0
552469,149.708201,2.138306,0.9196,3.42,1.44,0.007403,0.009052,field,null,null,isolated,0
552503,150.609753,2.140233,1.0184,0.68,0.30,0.016685,0.021468,field,null,null,isolated,0
552529,150.505914,2.140288,0.4344,0.87,0.35,0.002007,0.283527,filament,null,null,isolated,0
552655,150.153516,2.138503,0.7104,2.51,1.02,0.000978,0.004480,field,null,null,isolated,0
552671,149.472359,2.139764,0.8791,0.78,0.32,0.000122,0.000055,field,null,null,isolated,0
552710,149.659724,2.139379,0.9211,1.94,0.82,0.001114,0.008282,field,null,null,isolated,0
552838,150.080818,2.136851,1.0036,2.02,0.88,0.002445,0.050159,filament,null,null,isolated,0
458624,149.488986,1.991310,0.6000,1.29,0.56,0.021284,0.164287,filament,null,null,isolated,0
552875,149.970343,2.140541,1.0142,1.22,0.53,0.003483,0.051987,filament,null,null,isolated,0
552883,150.064300,2.140366,1.0493,9.26,4.35,0.189175,0.074969,cluster,null,null,isolated,0
552953,150.514115,2.141250,0.9295,4.44,1.89,0.072635,0.160455,filament,null,null,isolated,0
552960,149.483705,2.141122,0.8312,0.79,0.31,0.000002,0.000019,field,null,null,isolated,0
458537,150.354552,1.992695,0.4500,1.07,0.44,0.000206,0.003554,field,null,null,isolated,0
552437,150.475936,2.139685,0.8461,2.79,1.11,0.000000,0.151705,filament,null,null,isolated,0
553040,150.099624,2.138713,0.2500,2.06,0.76,0.041266,0.065175,filament,null,null,isolated,0
711916,149.465587,2.375660,0.6213,1.54,0.66,0.013527,0.038248,filament,null,null,isolated,0
711874,149.807908,2.375825,0.2614,0.85,0.32,0.000000,0.000208,field,null,null,isolated,0
680857,150.555534,2.331705,1.1238,1.34,0.67,0.000000,0.023776,field,null,null,isolated,0
680878,149.662635,2.331744,0.6233,0.92,0.40,0.003735,0.046557,filament,null,null,isolated,0
680896,149.527110,2.332413,1.1701,1.45,0.78,0.000347,0.069263,filament,null,null,isolated,0
681021,149.913098,2.333316,0.8287,1.36,0.54,0.000035,0.001054,field,null,null,isolated,0
710930,150.379531,2.375942,0.9316,3.05,1.30,0.009591,0.047178,filament,null,null,isolated,0
710953,150.537609,2.374218,1.0521,0.76,0.35,0.000147,0.003342,field,null,null,isolated,0
490404,149.944803,2.044392,0.8075,0.99,0.39,0.002211,0.012604,field,null,null,isolated,0
710981,150.486237,2.374432,0.8801,1.63,0.67,0.000000,0.025168,field,null,null,isolated,0
710998,150.264430,2.377761,1.1946,0.66,0.37,0.000000,0.009877,field,null,null,isolated,0
490324,150.082599,2.045765,1.1315,3.72,1.85,0.155004,0.056693,field,null,null,isolated,0
711082,150.712297,2.377263,0.8420,1.54,0.61,0.013924,0.018640,field,null,null,isolated,0
711088,149.864716,2.377470,0.9556,0.77,0.33,0.000000,0.000000,field,null,null,isolated,0
711115,149.839245,2.377009,0.8432,0.55,0.22,0.000000,0.000000,field,null,null,isolated,0
711134,150.434379,2.376385,0.9423,2.02,0.87,0.013242,0.054795,filament,null,null,isolated,0
711228,150.461047,2.376311,0.5291,0.48,0.19,0.000004,0.000004,field,null,null,isolated,0
459169,150.167991,1.992677,0.6336,2.77,1.17,0.113390,0.218056,filament,null,null,isolated,0
711235,150.330998,2.375349,0.5260,0.44,0.18,0.000000,0.000008,field,null,null,isolated,0
711307,150.530290,2.373861,0.6999,0.38,0.16,0.000000,0.000001,field,null,null,isolated,0
459339,149.423192,1.995052,1.1456,1.71,0.88,0.100888,0.087116,field,null,null,isolated,0
711388,149.881778,2.374269,0.9301,4.06,1.73,0.010924,0.007279,field,null,null,isolated,0
711405,149.985301,2.376820,0.4256,0.55,0.22,0.000000,0.000012,field,null,null,isolated,0
711407,150.722842,2.374225,1.0300,7.63,3.40,0.058278,0.203006,filament,null,null,isolated,0
711425,149.643177,2.373996,0.4982,3.69,1.47,0.005706,0.045680,filament,null,null,isolated,0
459308,149.968396,1.996225,1.0413,0.21,0.09,0.000000,0.000000,field,null,null,isolated,0
711553,149.580128,2.377086,0.5497,4.70,1.92,0.051820,0.023344,field,null,null,isolated,0
711566,150.651094,2.381687,0.2220,1.07,0.38,0.000029,0.000048,field,null,null,isolated,0
711610,150.428702,2.374375,0.2660,1.27,0.48,0.000571,0.039610,filament,null,null,isolated,0
711621,149.609467,2.377557,0.7278,1.25,0.50,0.001123,0.002038,field,null,null,isolated,0
459231,149.956604,1.995593,0.8043,1.19,0.47,0.000781,0.002836,field,null,null,isolated,0
711731,149.812108,2.375422,0.6254,0.40,0.17,0.000058,0.000595,field,null,null,isolated,0
711740,150.296161,2.377027,0.7526,7.75,3.06,0.357888,0.180757,cluster,null,null,isolated,0
711782,149.552484,2.374377,0.7698,6.25,2.46,0.150726,0.086179,field,null,null,isolated,0
711262,150.140007,2.375986,0.9166,1.32,0.55,0.000000,0.034853,filament,null,null,isolated,0
680856,150.587721,2.330828,0.7015,2.14,0.88,0.006038,0.005370,field,null,null,isolated,0
553061,150.543379,2.140631,0.6934,1.00,0.41,0.004808,0.002186,field,null,null,isolated,0
553166,149.897181,2.141004,0.6600,1.51,0.63,0.000002,0.052187,filament,null,null,isolated,0
585867,150.656097,2.186826,0.2699,0.60,0.22,0.001137,0.004712,field,null,null,isolated,0
585877,150.682349,2.190238,0.8169,3.23,1.28,0.001253,0.015624,field,null,null,isolated,0
585910,149.746841,2.188475,0.1500,3.63,1.31,0.322982,0.164638,cluster,null,null,isolated,0
585911,150.360616,2.190480,0.3396,1.29,0.52,0.000508,0.000659,field,null,null,isolated,0
585957,150.039284,2.191028,0.9320,2.91,1.24,0.557986,0.384701,cluster,null,null,isolated,0
585991,150.276191,2.190286,0.6078,1.67,0.72,0.001215,0.045775,filament,null,null,isolated,0
457752,149.439246,1.990716,0.7298,1.84,0.74,0.003215,0.001728,field,null,null,isolated,0
586135,150.636515,2.190449,0.7585,2.48,0.98,0.032976,0.019699,field,null,null,isolated,0
586214,149.755941,2.191059,0.9924,1.46,0.62,0.000087,0.000298,field,null,null,isolated,0
586251,150.564174,2.190899,1.0796,2.77,1.33,0.008310,0.010770,field,null,null,isolated,0
586284,150.313517,2.191882,0.9886,1.37,0.59,0.003829,0.006028,field,null,null,isolated,0
457513,149.959976,1.993704,0.7648,0.29,0.12,0.000000,0.000011,field,null,null,isolated,0
586314,150.062560,2.191751,0.8830,1.23,0.51,0.008545,0.051646,filament,null,null,isolated,0
586322,149.654382,2.191501,0.7528,0.66,0.26,0.000063,0.008855,field,null,null,isolated,0
586325,150.488689,2.188436,0.6966,0.43,0.18,0.000000,0.000000,field,null,null,isolated,0
457816,150.195606,1.994758,0.7853,2.02,0.80,0.009998,0.004562,field,null,null,isolated,0
586353,150.698390,2.191252,0.8959,0.61,0.25,0.000000,0.000608,field,null,null,isolated,0
586363,149.873801,2.189036,0.3796,1.36,0.54,0.000000,0.013676,filament,null,null,isolated,0
457433,149.737961,1.991438,0.5224,1.70,0.68,0.024989,0.025456,filament,null,null,isolated,0
457373,149.833263,1.992292,0.9607,0.94,0.40,0.000001,0.000219,field,null,null,isolated,0
586484,149.410472,2.190887,1.0906,0.64,0.31,0.000017,0.008304,field,null,null,isolated,0
586549,149.881721,2.191316,0.9057,0.92,0.38,0.005601,0.016740,field,null,null,isolated,0
457265,149.778518,1.991716,0.7148,0.45,0.18,0.000000,0.000592,field,null,null,isolated,0
586642,149.424792,2.192273,0.9735,1.15,0.50,0.000018,0.001008,field,null,null,isolated,0
586666,149.688140,2.191839,0.8326,2.02,0.80,0.000589,0.001160,field,null,null,isolated,0
457256,150.453279,1.991667,0.8982,0.70,0.29,0.000143,0.000072,field,null,null,isolated,0
457238,149.795999,1.990219,0.3505,1.39,0.56,0.000285,0.000680,field,null,null,isolated,0
809976,149.711015,2.526845,0.6427,0.47,0.20,0.000000,0.000020,field,null,null,isolated,0
809947,149.498989,2.529535,1.1491,1.37,0.71,0.009299,0.019269,field,null,null,isolated,0
586763,150.358190,2.189966,0.1900,1.80,0.63,0.050385,0.147864,filament,null,null,isolated,0
809915,150.724898,2.525446,0.3059,0.59,0.23,0.000416,0.000230,field,null,null,isolated,0
586799,150.024476,2.190772,0.7142,1.18,0.48,0.000000,0.000040,field,null,null,isolated,0
586362,150.378022,2.189764,0.9878,0.67,0.29,0.000077,0.000976,field,null,null,isolated,0
458461,150.717904,1.991525,0.5329,2.23,0.89,0.011707,0.036786,filament,null,null,isolated,0
585844,149.925696,2.190813,0.8322,1.77,0.70,0.001110,0.009684,field,null,null,isolated,0
585816,150.189175,2.190903,1.1513,0.94,0.49,0.000357,0.007718,field,null,null,isolated,0
553256,149.918671,2.143185,0.9985,0.43,0.18,0.000000,0.000003,field,null,null,isolated,0
458409,150.419518,1.991993,0.2651,0.90,0.34,0.001523,0.006426,field,null,null,isolated,0
553293,150.677487,2.142371,0.8668,2.70,1.09,0.003750,0.020458,field,null,null,isolated,0
553308,150.050373,2.139020,0.8584,1.93,0.77,0.002505,0.005696,field,null,null,isolated,0
458401,149.682219,1.992017,0.8585,0.41,0.17,0.000013,0.000045,field,null,null,isolated,0
458389,150.174762,1.992254,0.9921,2.24,0.96,0.105745,0.052441,field,null,null,isolated,0
553430,150.314179,2.141318,0.6020,0.89,0.38,0.000000,0.004163,field,null,null,isolated,0
553521,149.669928,2.155023,0.5659,0.63,0.26,0.000000,0.010904,field,null,null,isolated,0
553576,150.705896,2.143130,0.9250,0.98,0.41,0.019190,0.033843,filament,null,null,isolated,0
458349,150.481042,1.996194,0.2805,4.01,1.52,0.535377,0.211961,cluster,null,null,isolated,0
553635,150.270824,2.140965,0.8534,2.04,0.81,0.002617,0.016776,field,null,null,isolated,0
458294,149.600283,2.016345,0.5625,0.42,0.17,0.000243,0.000107,field,null,null,isolated,0
553675,150.141310,2.138178,0.7939,0.37,0.15,0.000000,0.000000,field,null,null,isolated,0
553691,150.725321,2.142832,0.9663,1.73,0.75,0.002639,0.034649,filament,null,null,isolated,0
458178,150.681576,1.994233,1.1221,1.16,0.58,0.009920,0.018607,field,null,null,isolated,0
585832,150.176615,2.190235,0.7913,1.22,0.48,0.000007,0.013741,field,null,null,isolated,0
553780,149.875012,2.141437,0.4604,0.74,0.30,0.000343,0.001274,field,null,null,isolated,0
458117,150.224922,1.992424,1.1151,4.81,2.37,0.056459,0.088900,filament,null,null,isolated,0
458101,150.387976,1.991458,0.8264,3.42,1.36,0.064628,0.248463,filament,null,null,isolated,0
585370,149.671206,2.187586,0.2725,1.80,0.68,0.000864,0.443888,filament,null,null,isolated,0
585437,149.738037,2.190437,1.0019,1.30,0.56,0.000134,0.084756,filament,null,null,isolated,0
458008,150.079406,1.994369,0.8288,0.53,0.21,0.000000,0.016468,field,null,null,isolated,0
457968,150.219427,1.993141,0.8575,0.48,0.19,0.000000,0.000000,field,null,null,isolated,0
457945,149.610151,1.993417,0.9765,1.24,0.54,0.000258,0.000811,field,null,null,isolated,0
457931,149.516982,1.993913,1.1172,0.53,0.26,0.000476,0.000423,field,null,null,isolated,0
585546,150.119278,2.187918,0.8886,2.79,1.15,0.017888,0.122994,filament,null,null,isolated,0
457906,149.454350,1.993645,0.8999,2.56,1.06,0.079797,0.118363,filament,null,null,isolated,0
457867,150.315434,1.994613,1.0344,0.23,0.11,0.000000,0.000000,field,null,null,isolated,0
585607,150.495605,2.189274,0.8586,2.23,0.89,0.000000,0.151331,filament,null,null,isolated,0
585706,149.652307,2.189521,0.6925,1.05,0.43,0.000000,0.000004,field,null,null,isolated,0
585774,149.466549,2.190471,1.0169,2.38,1.04,0.003270,0.175767,filament,null,null,isolated,0
457836,150.662448,1.992722,0.6539,0.66,0.28,0.016677,0.047390,filament,null,null,isolated,0
